exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
135,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.05,3,2,{},1,4.442999,0.6054,0.3503,0.001
134,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.1,3,2,{},1,6.632896,0.5075,0.2367,0.001
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},1,4.86205,0.5903,0.2574,0.0005
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},11,3.94498,0.634,0.407,0.000375
138,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.1,3,2,{},2,4.680483,0.6248,0.3088,0.00049863
136,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.05,3,2,{},2,4.470167,0.5625,0.3655,0.00099726
140,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.1,3,2,{},2,4.205945,0.6393,0.3934,0.00049863
137,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.1,3,2,{},2,4.602185,0.6134,0.351,0.00099726
141,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.05,3,2,{},2,4.502088,0.6134,0.3399,0.00049863
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},2,4.865045,0.6002,0.2846,0.00049863
135,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.05,3,2,{},2,5.557229,0.5607,0.1593,0.00099726
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},12,3.643397,0.6551,0.4584,0.00035168
134,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.1,3,2,{},2,7.651074,0.511,0.0082,0.00099726
136,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.05,3,2,{},3,5.744508,0.5173,0.105,0.00098907
138,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.1,3,2,{},3,4.579707,0.6092,0.324,0.00049454
140,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.1,3,2,{},3,4.165689,0.6278,0.3922,0.00049454
141,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.05,3,2,{},3,4.830333,0.5996,0.3437,0.00049454
137,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.1,3,2,{},3,5.039894,0.5941,0.3187,0.00098907
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},13,4.418477,0.5624,0.3979,0.00032725
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},3,4.358249,0.6203,0.3566,0.00049454
134,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.1,3,2,{},3,5.802242,0.5659,0.2789,0.00098907
135,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.05,3,2,{},3,4.525872,0.6139,0.3102,0.00098907
136,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.05,3,2,{},4,5.17132,0.6081,0.0928,0.00097553
138,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.1,3,2,{},4,4.121875,0.6343,0.4037,0.00048776
137,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.1,3,2,{},4,5.878981,0.5723,0.0637,0.00097553
141,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.05,3,2,{},4,6.306089,0.5161,0.0509,0.00048776
140,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.1,3,2,{},4,6.545353,0.5075,0.042,0.00048776
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},14,3.903142,0.6539,0.4181,0.00030198
134,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.1,3,2,{},4,4.437238,0.638,0.2822,0.00097553
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},4,4.105107,0.6319,0.4002,0.00048776
